Id,SalePrice
1461,11.646182317037718
1462,11.941513595867761
1463,12.09496418618678
1464,12.161777376730418
1465,12.218719201676535
1466,12.065448460326909
1467,12.070176361749336
1468,12.017769561390207
1469,12.214529915683658
1470,11.65215844267831
1471,12.187400788976069
1472,11.508564702719724
1473,11.496486804875435
1474,11.902377503287719
1475,11.639297953139948
1476,12.720902580146323
1477,12.411499606874761
1478,12.556243336131068
1479,12.57365456589698
1480,12.941707046699284
1481,12.66723516076249
1482,12.31169580756168
1483,12.14098878107552
1484,12.042062581521293
1485,12.221256614319811
1486,12.219429912394517
1487,12.622854114591398
1488,12.325291842475583
1489,12.14539914569394
1490,12.301970403985083
1491,12.21934771054427
1492,11.523526073738534
1493,12.200987647567866
1494,12.551603725809281
1495,12.546539573181043
1496,12.31460327287612
1497,12.115174720839395
1498,12.024937357833233
1499,12.009113917336334
1500,11.972433171336053
1501,12.061124881233438
1502,11.922899930646203
1503,12.445147095654423
1504,12.359851497932688
1505,12.289570363455061
1506,12.139812921349215
1507,12.380014041175928
1508,12.205979033162402
1509,12.000798013834014
1510,11.856214171814534
1511,11.902349800245924
1512,12.040609140653594
1513,11.96686627632761
1514,11.929602735331713
1515,12.190613830929829
1516,11.976515680425026
1517,12.047173883751912
1518,11.820346460342005
1519,12.249560271360348
1520,11.750375870559221
1521,11.755274808189078
1522,12.084113612165414
1523,11.63474482039435
1524,11.698911370985712
1525,11.674988506554445
1526,11.723198373554764
1527,11.619013317830499
1528,11.86183673763431
1529,11.876293440382776
1530,12.06102729104084
1531,11.695423067749982
1532,11.495070547657248
1533,11.897889554823195
1534,11.76440193270899
1535,11.961729778353332
1536,11.647437057344078
1537,11.138720699223292
1538,11.967630456406088
1539,12.174455983259396
1540,11.555969010529513
1541,11.829827484588096
1542,11.814054723406896
1543,12.119553841145224
1544,11.38631039271316
1545,11.693634288504509
1546,11.797530483017054
1547,11.733619274668838
1548,11.778606093026003
1549,11.661157609832236
1550,11.77294972324058
1551,11.645942123886604
1552,11.785853245496078
1553,11.880270587192294
1554,11.69413466143394
1555,11.98926384813869
1556,11.412050278006681
1557,11.5816265996362
1558,11.533919509572755
1559,11.423248693796623
1560,11.85055167210234
1561,11.707620529939188
1562,11.785984852627546
1563,11.663284740038547
1564,12.019220321268385
1565,11.909869796589616
1566,12.35010906455343
1567,11.325508307004139
1568,12.329632228827972
1569,11.707033913093774
1570,11.90837160310718
1571,11.801661457428793
1572,11.859784445139057
1573,12.4106076119312
1574,11.776238128500143
1575,12.309300820339486
1576,12.347919522444064
1577,12.118408646042676
1578,11.883319747196467
1579,11.895859779795453
1580,12.177253242171485
1581,11.941312368746178
1582,11.747001145339544
1583,12.50020854785728
1584,12.29865676075798
1585,11.887048080693575
1586,11.09793211968465
1587,11.605984808436391
1588,11.88953455741266
1589,11.565771304553238
1590,11.84842643028631
1591,11.43754349233121
1592,11.684453403000902
1593,11.733780026206304
1594,11.668763568995868
1595,11.641546104748201
1596,12.295398870034893
1597,12.12649650942096
1598,12.336225310889546
1599,12.086408079331937
1600,12.062545949027806
1601,11.054973578518448
1602,11.688823329497447
1603,11.470497326083102
1604,12.399788181496385
1605,12.41190157037136
1606,12.024129206345657
1607,12.080431701856737
1608,12.296489933243688
1609,12.130476740563953
1610,11.953710853234272
1611,11.921541208047884
1612,12.090980097078422
1613,12.004880784461063
1614,11.720811034908902
1615,11.40658917149829
1616,11.315068168572273
1617,11.466495534810445
1618,11.703715019234966
1619,11.844211485503937
1620,11.954344744539789
1621,11.883181883474865
1622,11.867266949275802
1623,12.455742747329735
1624,12.302399310808694
1625,11.655688989228578
1626,12.031672402721224
1627,12.131394778874654
1628,12.520673692326884
1629,12.157104612380515
1630,12.692924905339105
1631,12.310208887074113
1632,12.408553462972414
1633,12.110948514754094
1634,12.163146956564727
1635,12.11919406018911
1636,11.985489376378958
1637,12.156886746261058
1638,12.21464918486749
1639,12.128759324636192
1640,12.427558829380882
1641,12.153579087721424
1642,12.373723083610281
1643,12.285094668296374
1644,12.33517592969963
1645,12.150729174000471
1646,11.96807588049341
1647,11.969972527465028
1648,11.768705064001368
1649,11.824416130300087
1650,11.640025276031963
1651,11.688874943303562
1652,11.54403638716293
1653,11.55825237494284
1654,11.897030517127545
1655,11.822238553618039
1656,11.875399592181335
1657,11.897244621283143
1658,11.91828783356658
1659,11.63387624198804
1660,11.963067426991183
1661,12.851568601054883
1662,12.793611598443858
1663,12.756692665056443
1664,12.959113488779114
1665,12.581153819708728
1666,12.65674809949007
1667,12.76637258820893
1668,12.661933075153582
1669,12.596124879215422
1670,12.690407100779142
1671,12.464895377321971
1672,12.815485681253016
1673,12.544823412298667
1674,12.398023263480674
1675,12.236880587386938
1676,12.228734098423612
1677,12.32360106031168
1678,12.93092186589983
1679,12.757304200845141
